0.159,0.027355,0
0.16,-0.020672,0
0.161,-0.026246,0
0.162,0.0086543,0
0.163,0.030502,0
0.164,0.013037,0
0.165,0.025728,0
0.166,-0.027722,0
0.167,0.022753,0
0.168,-0.031633,0
0.169,0.014957,0
0.17,-0.014748,0
0.171,0.0298,0
0.172,0.0082055,0
0.173,-0.0016743,0
0.174,0.0093649,0
0.175,0.026376,0
0.176,-0.010826,0
0.177,-0.032191,0
0.178,-0.033033,0
0.179,-0.0041068,0
0.18,0.013627,0
0.181,-0.018306,0
0.182,0.026873,0
0.183,-0.032364,0
0.184,-0.020613,0
0.185,0.014034,0
0.186,0.017596,0
0.187,-0.019815,0
0.188,0.028788,0
0.189,-0.0068655,0
0.19,-0.023144,0
0.191,0.013449,0
0.192,0.006666,0
0.193,-0.019246,0
0.194,-0.010219,0
0.195,0.026144,0
0.196,0.009559,0
0.197,0.032289,0
0.198,0.0062701,0
0.199,0.016248,0
0.2,0.028536,0
0.201,0.033187,0
0.202,-2.277e-05,0
0.203,-0.0048544,0
0.204,0.019354,0
0.205,0.023461,0
0.206,0.032951,0
0.207,-0.014387,0
0.208,-0.025571,0
0.209,0.018275,0
0.21,0.015248,0
0.211,-0.0015287,0
0.212,-0.027037,0
0.213,-0.0072222,0
0.214,-0.031704,0
0.215,-0.0068684,0
0.216,0.0039101,0
0.217,-0.0047661,0
0.218,-0.0069283,0
0.219,0.008648,0
0.22,0.0013345,0
0.221,0.018494,0
0.222,0.011288,0
0.223,-0.032634,0
0.224,-0.0083641,0
0.225,0.032888,0
0.226,0.027208,0
0.227,0.0068747,0
0.228,-0.010106,0
0.229,0.0008893,0
0.23,-0.010319,0
0.231,0.02836,0
0.232,0.025343,0
0.233,0.0025495,0
0.234,0.026396,0
0.235,0.031587,0
0.236,-0.017937,0
0.237,-0.020991,0
0.238,-0.012251,0
0.239,-0.032496,0
0.24,0.018962,0
0.241,-0.010026,0
0.242,0.0056992,0
0.243,0.01631,0
0.244,-0.022751,0
0.245,-0.016278,0
0.246,0.023716,0
0.247,-0.022048,0
0.248,0.022717,0
0.249,0.016407,0
0.25,-0.0041912,0
0.251,-0.00392,0
0.252,0.026552,0
0.253,0.0073274,0
0.254,0.0025878,0
0.255,-0.030113,0
0.256,0.0048728,0
0.257,0.017941,0
0.258,-0.0012777,0
0.259,0.026713,0
0.26,0.0088805,0
0.261,-0.0011326,0
0.262,-0.030925,0
0.263,-0.015076,0
0.264,-0.00057971,0
0.265,-0.012578,0
0.266,-0.0052324,0
0.267,0.026954,0
0.268,0.012129,0
0.269,0.0073717,0
0.27,0.020493,0
0.271,0.026764,0
0.272,-0.010823,0
0.273,0.031634,0
0.274,-0.025823,0
0.275,0.001096,0
0.276,0.022825,0
0.277,0.033089,0
0.278,-0.032647,0
0.279,0.031475,0
0.28,0.030658,0
0.281,0.020851,0
0.282,-0.0058097,0
0.283,0.026787,0
0.284,-0.003343,0
0.285,0.016571,0
0.286,0.021846,0
0.287,0.025624,0
0.288,-0.0090046,0
0.289,-0.013319,0
0.29,0.021361,0
0.291,-0.023239,0
0.292,0.032513,0
0.293,-0.025022,0
0.294,0.014466,0
0.295,-0.027413,0
0.296,-0.0095529,0
0.297,-0.0074589,0
0.298,-0.0078315,0
0.299,0.032652,0
0.3,-0.031677,0
0.301,0.015826,0
0.302,-0.012957,0
0.303,-0.018677,0
0.304,0.0060507,0
0.305,0.009061,0
0.306,0.018584,0
0.307,-0.029639,0
0.308,0.026478,0
0.309,-0.020241,0
0.31,0.02558,0
0.311,-0.011748,0
0.312,-0.018104,0
0.313,-0.0033113,0
0.314,-0.025022,0
0.315,0.010096,0
0.316,-0.032647,0
0.317,0.0036249,0
0.318,0.025429,0
0.319,0.020494,0
0.32,-0.029057,0
0.321,-0.014662,0
0.322,0.022843,0
0.323,-0.0095895,0
0.324,-0.032086,0
0.325,0.0026087,0
0.326,-0.013939,0
0.327,0.02956,0
0.328,-0.010068,0
0.329,0.025855,0
0.33,-0.017487,0
0.331,0.02951,0
0.332,0.0060286,0
0.333,-0.013971,0
0.334,0.0065836,0
0.335,0.011606,0
0.336,0.021312,0
0.337,-0.03155,0
0.338,-0.027727,0
0.339,0.012405,0
0.34,0.00032192,0
0.341,0.031813,0
0.342,0.031451,0
0.343,0.013548,0
0.344,-0.026939,0
0.345,-0.032836,0
0.346,-0.021646,0
0.347,0.0059292,0
0.348,-0.012839,0
0.349,-0.029014,0
0.35,0.027644,0
0.351,-0.03174,0
0.352,0.020357,0
0.353,0.021332,0
0.354,0.00805,0
0.355,0.025667,0
0.356,0.0059043,0
0.357,-0.032474,0
0.358,0.016339,0
0.359,0.019805,0
0.36,-0.019688,0
0.361,0.0038382,0
0.362,0.023264,0
0.363,0.018553,0
0.364,-0.030922,0
0.365,-0.025985,0
0.366,0.010396,0
0.367,-0.0072038,0
0.368,7.9381e-05,0
0.369,0.0022933,0
0.37,0.006656,0
0.371,-0.029272,0
0.372,-0.013489,0
0.373,-0.0081099,0
0.374,-0.018136,0
0.375,-0.030263,0
0.376,-0.029195,0
0.377,0.025107,0
0.378,0.015744,0
0.379,0.0026257,0
0.38,-0.0091832,0
0.381,0.0078894,0
0.382,-0.012573,0
0.383,-0.028421,0
0.384,0.0088734,0
0.385,0.024814,0
0.386,-0.0073464,0
0.387,-0.022259,0
0.388,0.029842,0
0.389,-0.0010981,0
0.39,-0.014527,0
0.391,0.022197,0
0.392,-0.0062619,0
0.393,0.0051302,0
0.394,0.0072924,0
0.395,0.027689,0
0.396,0.0098584,0
0.397,0.013958,0
0.398,-0.016893,0
0.399,0.011686,0
0.4,0.0042836,0
0.401,0.012187,0
0.402,-0.0036249,0
0.403,0.011578,0
0.404,-0.0039795,0
0.405,-0.013031,0
0.406,0.014733,0
0.407,-0.0094548,0
0.408,0.021044,0
0.409,0.026071,0
0.41,0.015991,0
0.411,-0.031651,0
0.412,-0.0049279,0
0.413,-0.0093569,0
0.414,0.024551,0
0.415,0.0027919,0
0.416,0.012514,0
0.417,-0.0038528,0
0.418,-0.015737,0
0.419,0.015471,0
0.42,-0.019847,0
0.421,-0.017484,0
0.422,-0.012221,0
0.423,-0.027076,0
0.424,0.01025,0
0.425,0.0036578,0
0.426,0.012,0
0.427,-0.017422,0
0.428,0.029116,0
0.429,0.013353,0
0.43,-0.0052405,0
0.431,-0.032753,0
0.432,0.020263,0
0.433,-0.010611,0
0.434,-0.02379,0
0.435,0.0079222,0
0.436,-0.018917,0
0.437,-0.0040166,0
0.438,0.030037,0
0.439,0.0051839,0
0.44,0.023565,0
0.441,0.00075965,0
0.442,-0.0038154,0
0.443,-0.022072,0
0.444,0.0068265,0
0.445,-0.028309,0
0.446,0.015347,0
0.447,-0.025913,0
0.448,-0.00087624,0
0.449,-0.0073522,0
0.45,0.021253,0
0.451,0.0041043,0
0.452,-0.0197,0
0.453,-0.0063734,0
0.454,-0.029075,0
0.455,0.018863,0
0.456,-0.012562,0
0.457,0.013489,0
0.458,0.027672,0
0.459,0.013581,0
0.46,0.0082767,0
0.461,-0.011637,0
0.462,0.028954,0
0.463,-0.020014,0
0.464,-0.016946,0
0.465,-0.01007,0
0.466,0.0007806,0
0.467,0.025555,0
0.468,-0.026831,0
0.469,0.033006,0
0.47,0.02904,0
0.471,-0.014791,0
0.472,0.020184,0
0.473,0.017211,0
0.474,-0.0119,0
0.475,-0.0076077,0
0.476,-0.014525,0
0.477,-0.015659,0
0.478,0.016904,0
0.479,-0.0043482,0
0.48,0.0012668,0
0.481,-0.014371,0
0.482,-0.0070818,0
0.483,-0.025063,0
0.484,-0.025601,0
0.485,0.011886,0
0.486,-0.011959,0
0.487,-0.0025838,0
0.488,-0.0026967,0
0.489,0.01217,0
0.49,0.01992,0
0.491,-0.018401,0
0.492,-0.017397,0
0.493,-0.031281,0
0.494,-0.0018332,0
0.495,-0.01306,0
0.496,0.029407,0
0.497,0.020162,0
0.498,-0.008823,0
0.499,-0.025519,0
0.5,-0.017049,0
0.501,0.017805,0
0.502,0.016294,0
0.503,0.0011952,0
0.504,-0.0050381,0
0.505,0.014838,0
0.506,-0.018881,0
0.507,-0.019449,0
0.508,0.012368,0
0.509,0.031582,0
0.51,-0.0039816,0
0.511,0.021339,0
0.512,0.0017226,0
0.513,0.0095825,0
0.514,0.0042228,0
0.515,-0.0021465,0
0.516,-0.020378,0
0.517,0.018389,0
0.518,0.0094043,0
0.519,0.020637,0
0.52,-0.0091894,0
0.521,-0.01282,0
0.522,0.01277,0
0.523,-0.00054147,0
0.524,0.015348,0
0.525,-0.023767,0
0.526,-0.014405,0
0.527,-0.02919,0
0.528,0.0075213,0
0.529,-0.01924,0
0.53,-0.023952,0
0.531,-0.01827,0
0.532,-0.020491,0
0.533,0.017334,0
0.534,0.030868,0
0.535,-0.020041,0
0.536,0.0019883,0
0.537,-0.032021,0
0.538,-0.0043644,0
0.539,0.0073711,0
0.54,-0.018903,0
0.541,0.0248,0
0.542,0.025786,0
0.543,-0.00558,0
0.544,0.01988,0
0.545,-0.014298,0
0.546,0.029914,0
0.547,-0.024089,0
0.548,-0.011544,0
0.549,-0.015396,0
0.55,0.0081635,0
0.551,0.018746,0
0.552,-0.024588,0
0.553,0.032335,0
0.554,0.0082989,0
0.555,0.0055406,0
0.556,-0.026723,0
0.557,-0.015651,0
0.558,-0.00026017,0
0.559,0.00049432,0
0.56,-0.0073991,0
0.561,0.022868,0
0.562,-0.0090301,0
0.563,0.00063107,0
0.564,0.011894,0
0.565,-0.013103,0
0.566,0.024473,0
0.567,0.0038733,0
0.568,0.017923,0
0.569,0.0084041,0
0.57,0.0083849,0
0.571,-0.032915,0
0.572,-0.032474,0
0.573,0.0074933,0
0.574,-0.029432,0
0.575,-0.017208,0
0.576,-0.025933,0
0.577,-0.031477,0
0.578,-0.01863,0
0.579,-0.011403,0
0.58,-0.011783,0
0.581,0.015497,0
0.582,-0.013567,0
0.583,0.032897,0
0.584,-0.0075491,0
0.585,0.017441,0
0.586,0.024189,0
0.587,0.0060419,0
0.588,-0.013214,0
0.589,-0.0090721,0
0.59,-0.010375,0
0.591,-0.031293,0
0.592,0.020456,0
0.593,-0.017213,0
0.594,-0.010089,0
0.595,-0.031876,0
0.596,0.0027064,0
0.597,-0.027751,0
0.598,0.030355,0
0.599,0.0062768,0
0.6,0.0025679,0
0.601,-0.0085024,0
0.602,-0.0014518,0
0.603,0.013026,0
0.604,-0.023828,0
0.605,0.0056012,0
0.606,0.030276,0
0.607,0.023112,0
0.608,0.028726,0
0.609,-0.01089,0
0.61,-0.00088665,0
0.611,-0.023765,0
0.612,-0.019282,0
0.613,-0.00038705,0
0.614,0.02023,0
0.615,-0.0015889,0
0.616,-0.0075687,0
0.617,-0.014375,0
0.618,0.030936,0
0.619,-0.029398,0
0.62,0.011663,0
0.621,0.032717,0
0.622,-0.021952,0
0.623,0.033194,0
0.624,-0.0094651,0
0.625,0.0017215,0
0.626,-0.026887,0
0.627,0.015084,0
0.628,0.014705,0
0.629,0.00726,0
0.63,-0.0070745,0
0.631,-0.022807,0
0.632,0.00044322,0
0.633,-0.010567,0
0.634,0.02715,0
0.635,0.0012244,0
0.636,0.02193,0
0.637,-0.020191,0
0.638,0.031504,0
0.639,0.010012,0
0.64,0.012165,0
0.641,0.025336,0
0.642,-0.022757,0
0.643,0.0001179,0
0.644,0.023802,0
0.645,-0.023161,0
0.646,-0.02034,0
0.647,-0.01718,0
0.648,-0.0013412,0
0.649,0.023204,0
0.65,0.022684,0
0.651,-0.0072218,0
0.652,-0.0039219,0
0.653,-0.021899,0
0.654,-0.0061747,0
0.655,0.0084015,0
0.656,0.031215,0
0.657,0.0091348,0
0.658,0.024578,0
0.659,-0.024329,0
0.66,0.0094209,0
0.661,-0.018933,0
0.662,0.0059545,0
0.663,0.011162,0
0.664,0.026302,0
0.665,-0.032512,0
0.666,-0.005956,0
0.667,-0.022791,0
0.668,0.029212,0
0.669,0.022986,0
0.67,-0.0031391,0
0.671,0.020962,0
0.672,-0.0090721,0
0.673,7.0406e-05,0
0.674,0.00081742,0
0.675,0.025337,0
0.676,-0.0021347,0
0.677,0.013685,0
0.678,0.016313,0
0.679,-0.028596,0
0.68,-0.020891,0
0.681,0.015033,0
0.682,0.023049,0
0.683,0.0026997,0
0.684,-0.029527,0
0.685,0.013022,0
0.686,-0.0057392,0
0.687,-0.025579,0
0.688,0.033019,0
0.689,-0.0048759,0
0.69,0.015671,0
0.691,0.013758,0
0.692,-0.019193,0
0.693,0.026581,0
0.694,-0.0033232,0
0.695,0.021191,0
0.696,-0.019008,0
0.697,-0.0092879,0
0.698,-0.026839,0
0.699,0.009965,0
0.7,0.022164,0
0.701,0.016042,0
0.702,-0.022995,0
0.703,-0.00052769,0
0.704,0.023886,0
0.705,-0.015721,0
0.706,0.028256,0
0.707,-0.028402,0
0.708,0.024784,0
0.709,-0.01278,0
0.71,0.007414,0
0.711,0.0068224,0
0.712,0.0080877,0
0.713,0.026558,0
0.714,0.027132,0
0.715,0.00102,0
0.716,0.0011134,0
0.717,0.011298,0
0.718,0.018261,0
0.719,-0.031334,0
0.72,0.016625,0
0.721,0.026759,0
0.722,0.025952,0
0.723,-0.0084446,0
0.724,0.026163,0
0.725,0.022971,0
0.726,0.0078005,0
0.727,0.022106,0
0.728,0.023544,0
0.729,-0.022441,0
0.73,-0.023554,0
0.731,-0.010841,0
0.732,-0.0089111,0
0.733,0.021085,0
0.734,0.0013261,0
0.735,-0.0065525,0
0.736,-0.03149,0
0.737,-0.0011558,0
0.738,-0.0065572,0
0.739,0.00097203,0
0.74,-0.0033725,0
0.741,-0.029781,0
0.742,-0.0051449,0
0.743,-0.02422,0
0.744,-0.029326,0
0.745,-0.0075566,0
0.746,-0.029317,0
0.747,-0.0045938,0
0.748,0.0099257,0
0.749,-0.0092654,0
0.75,0.0067353,0
0.751,-0.026893,0
0.752,-0.017057,0
0.753,-0.0062309,0
0.754,-0.015739,0
0.755,-0.024952,0
0.756,-0.025902,0
0.757,0.017938,0
0.758,-0.0075517,0
0.759,0.01913,0
0.76,-0.022534,0
0.761,0.02595,0
0.762,0.018665,0
0.763,-0.030931,0
0.764,0.0061213,0
0.765,-0.028457,0
0.766,0.00072316,0
0.767,0.0094418,0
0.768,0.0028007,0
0.769,-0.0079355,0
0.77,-0.024377,0
0.771,-0.004918,0
0.772,-0.031126,0
0.773,0.011663,0
0.774,0.027955,0
0.775,-0.0074116,0
0.776,0.0019274,0
0.777,-0.003979,0
0.778,-0.016207,0
0.779,-0.033144,0
0.78,0.021979,0
0.781,-0.0040964,0
0.782,-0.011051,0
0.783,-0.020727,0
0.784,-0.011421,0
0.785,-0.01877,0
0.786,-0.015855,0
0.787,0.02837,0
0.788,0.023439,0
0.789,0.013488,0
0.79,0.019556,0
0.791,-0.01618,0
0.792,0.023303,0
0.793,0.0035044,0
0.794,-0.00025893,0
0.795,0.0038467,0
0.796,0.032362,0
0.797,-0.032422,0
0.798,0.02441,0
0.799,0.010601,0
0.8,0.021051,0
0.801,0.017949,0
0.802,0.0018374,0
0.803,-0.0074837,0
0.804,0.017605,0
0.805,-0.021081,0
0.806,0.016695,0
0.807,-0.02039,0
0.808,0.010737,0
0.809,0.031648,0
0.81,-0.0052342,0
0.811,0.029876,0
0.812,-0.0014713,0
0.813,-0.022693,0
0.814,0.028708,0
0.815,-0.0039858,0
0.816,-0.012803,0
0.817,0.016081,0
0.818,0.014096,0
0.819,-0.0028311,0
0.82,-0.0054782,0
0.821,-0.031907,0
0.822,0.020072,0
0.823,0.0084032,0
0.824,-0.0019307,0
0.825,0.00095796,0
0.826,0.01024,0
0.827,0.025143,0
0.828,0.023336,0
0.829,-0.01939,0
0.83,0.015226,0
0.831,0.028416,0
0.832,0.0044938,0
0.833,0.016817,0
0.834,-0.024962,0
0.835,0.029872,0
0.836,-0.0085836,0
0.837,0.0055806,0
0.838,0.022831,0
0.839,-0.032665,0
0.84,0.026934,0
0.841,0.02657,0
0.842,0.011839,0
0.843,0.028772,0
0.844,-0.022713,0
0.845,-0.025768,0
0.846,0.015058,0
0.847,-0.011019,0
0.848,-0.025436,0
0.849,0.0018879,0
0.85,-0.021094,0
0.851,0.0096843,0
0.852,-0.0046512,0
0.853,-0.021279,0
0.854,-0.0068595,0
0.855,0.01094,0
0.856,0.015209,0
0.857,0.028154,0
0.858,-0.0055809,0
0.859,-0.028022,0
0.86,0.027346,0
0.861,0.027681,0
0.862,-0.030358,0
0.863,-0.017596,0
0.864,0.010238,0
0.865,0.011997,0
0.866,-0.032408,0
0.867,0.0051291,0
0.868,0.00079395,0
0.869,-0.0023057,0
0.87,0.012329,0
0.871,0.0088507,0
0.872,0.01757,0
0.873,0.0039511,0
0.874,0.018841,0
0.875,-0.015901,0
0.876,-0.022863,0
0.877,0.028357,0
0.878,0.020663,0
0.879,-0.0035894,0
0.88,-0.0014504,0
0.881,-0.029625,0
0.882,-0.0067491,0
0.883,0.032384,0
0.884,-0.013972,0
0.885,-0.005498,0
0.886,0.029912,0
0.887,0.010749,0
0.888,0.020069,0
0.889,0.0042039,0
0.89,0.0099574,0
0.891,0.021204,0
0.892,0.009349,0
0.893,0.025508,0
0.894,-0.016989,0
0.895,-0.0065027,0
0.896,0.032028,0
0.897,-0.030596,0
0.898,0.025606,0
0.899,-0.0006079,0
0.9,-0.029648,0
0.901,-0.017849,0
0.902,-0.024349,0
0.903,-0.013793,0
0.904,-0.0041733,0
0.905,0.018005,0
0.906,0.029605,0
0.907,-0.0057111,0
0.908,-0.025545,0
0.909,0.009824,0
0.91,0.021902,0
0.911,0.016458,0
0.912,0.017974,0
0.913,0.027146,0
0.914,-0.027894,0
0.915,-0.0035371,0
0.916,0.0031061,0
0.917,0.01639,0
0.918,-0.0074923,0
0.919,-0.03044,0
0.92,-0.030217,0
0.921,0.010837,0
0.922,0.02821,0
0.923,-0.012839,0
0.924,0.025999,0
0.925,0.032764,0
0.926,-0.023285,0
0.927,0.0037833,0
0.928,0.023254,0
0.929,0.032073,0
0.93,-0.025723,0
0.931,-0.022022,0
0.932,-0.014694,0
0.933,-0.0070274,0
0.934,-0.029093,0
0.935,0.030254,0
0.936,-0.023782,0
0.937,0.0271,0
0.938,-0.014727,0
0.939,0.0020056,0
0.94,0.018639,0
0.941,-0.02953,0
0.942,0.021923,0
0.943,0.0009539,0
0.944,-0.010121,0
0.945,0.029542,0
0.946,-0.00063397,0
0.947,-0.018143,0
0.948,-0.016391,0
0.949,0.029098,0
0.95,0.016892,0
0.951,0.012948,0
0.952,0.02095,0
0.953,0.012917,0
0.954,0.012472,0
0.955,0.0033671,0
0.956,0.024105,0
0.957,-0.011121,0
0.958,0.029473,0
0.959,0.0031053,0
0.96,0.030594,0
0.961,-0.023509,0
0.962,0.018728,0
0.963,-0.030328,0
0.964,-0.013645,0
0.965,0.026318,0
0.966,-0.030893,0
0.967,0.029857,0
0.968,-0.022088,0
0.969,-0.00012394,0
0.97,-0.014084,0
0.971,0.026589,0
0.972,-0.031783,0
0.973,-0.011345,0
0.974,-0.0025311,0
0.975,0.017316,0
0.976,-0.021144,0
0.977,0.023585,0
0.978,0.027478,0
0.979,-0.024846,0
0.98,-0.0015711,0
0.981,-0.019833,0
0.982,-0.00011325,0
0.983,0.031498,0
0.984,-0.025038,0
0.985,-1.5873e-05,0
0.986,-0.013868,0
0.987,0.0092519,0
0.988,0.023361,0
0.989,-0.0094899,0
0.99,-0.0094277,0
0.991,0.0059378,0
0.992,-0.01874,0
0.993,0.014767,0
0.994,-0.0093447,0
0.995,-0.0073572,0
0.996,0.006203,0
0.997,-0.017629,0
0.998,-0.012195,0
0.999,-0.0053526,0
1,0.062489,30
1.001,0.42907,30
1.002,0.63303,30
1.003,0.73834,30
1.004,0.8417,30
1.005,0.86629,30
1.006,0.87119,30
1.007,0.8555,30
1.008,0.86486,30
1.009,0.88327,30
1.01,0.85875,30
1.011,0.8621,30
1.012,0.89672,30
1.013,0.85193,30
1.014,0.88351,30
1.015,0.89348,30
1.016,0.85238,30
1.017,0.87492,30
1.018,0.8373,30
1.019,0.83498,30
1.02,0.88281,30
1.021,0.86988,30
1.022,0.88273,30
1.023,0.85087,30
1.024,0.85186,30
1.025,0.85978,30
1.026,0.86614,30
1.027,0.83569,30
1.028,0.875,30
1.029,0.87784,30
1.03,0.88004,30
1.031,0.84627,30
1.032,0.86535,30
1.033,0.873,30
1.034,0.88089,30
1.035,0.85204,30
1.036,0.89362,30
1.037,0.89162,30
1.038,0.8758,30
1.039,0.85386,30
1.04,0.8642,30
1.041,0.8729,30
1.042,0.87594,30
1.043,0.8924,30
1.044,0.88448,30
1.045,0.89933,30
1.046,0.84288,30
1.047,0.85346,30
1.048,0.83669,30
1.049,0.87993,30
1.05,0.83813,30
1.051,0.89848,30
1.052,0.88774,30
1.053,0.88549,30
1.054,0.8587,30
1.055,0.86083,30
1.056,0.86568,30
1.057,0.84359,30
1.058,0.88346,30
1.059,0.86769,30
1.06,0.85882,30
1.061,0.89108,30
1.062,0.8942,30
1.063,0.88953,30
1.064,0.8523,30
1.065,0.88997,30
1.066,0.85401,30
1.067,0.86137,30
1.068,0.88841,30
1.069,0.87189,30
1.07,0.89959,30
1.071,0.84272,30
1.072,0.89665,30
1.073,0.8461,30
1.074,0.84828,30
1.075,0.89233,30
1.076,0.87929,30
1.077,0.86299,30
1.078,0.89654,30
1.079,0.892,30
1.08,0.88396,30
1.081,0.84362,30
1.082,0.89711,30
1.083,0.89621,30
1.084,0.85111,30
1.085,0.83637,30
1.086,0.86621,30
1.087,0.89484,30
1.088,0.87689,30
1.089,0.84834,30
1.09,0.8357,30
1.091,0.89283,30
1.092,0.85186,30
1.093,0.87567,30
1.094,0.89866,30
1.095,0.84364,30
1.096,0.89436,30
1.097,0.84959,30
1.098,0.89267,30
1.099,0.88245,30
1.1,0.89762,30
1.101,0.84858,30
1.102,0.84865,30
1.103,0.88589,30
1.104,0.85683,30
1.105,0.85253,30
1.106,0.88155,30
1.107,0.88272,30
1.108,0.87063,30
1.109,0.86126,30
1.11,0.8738,30
1.111,0.88275,30
1.112,0.88553,30
1.113,0.83879,30
1.114,0.89275,30
1.115,0.8526,30
1.116,0.8853,30
1.117,0.88444,30
1.118,0.83654,30
1.119,0.88617,30
1.12,0.85103,30
1.121,0.88374,30
1.122,0.87691,30
1.123,0.88271,30
1.124,0.8345,30
1.125,0.87274,30
1.126,0.86093,30
1.127,0.88696,30
1.128,0.8739,30
1.129,0.89406,30
1.13,0.85216,30
1.131,0.84935,30
1.132,0.87221,30
1.133,0.865,30
1.134,0.86145,30
1.135,0.89706,30
1.136,0.85876,30
1.137,0.88784,30
1.138,0.84843,30
1.139,0.89391,30
1.14,0.8686,30
1.141,0.89755,30
1.142,0.84333,30
1.143,0.87648,30
1.144,0.87317,30
1.145,0.87304,30
1.146,0.87387,30
1.147,0.859,30
1.148,0.85873,30
1.149,0.87097,30
1.15,0.87424,30
1.151,0.83888,30
1.152,0.89867,30
1.153,0.87903,30
1.154,0.84141,30
1.155,0.86099,30
1.156,0.87967,30
1.157,0.85723,30
1.158,0.88483,30
1.159,0.89443,30
1.16,0.87785,30
1.161,0.83692,30
1.162,0.87507,30
1.163,0.84672,30
1.164,0.83706,30
1.165,0.84923,30
1.166,0.87856,30
1.167,0.83994,30
1.168,0.83466,30
1.169,0.8547,30
1.17,0.89069,30
1.171,0.83326,30
1.172,0.87925,30
1.173,0.89245,30
1.174,0.89787,30
1.175,0.86339,30
1.176,0.87092,30
1.177,0.89453,30
1.178,0.88682,30
1.179,0.89001,30
1.18,0.85467,30
1.181,0.87404,30
1.182,0.89356,30
1.183,0.89079,30
1.184,0.89241,30
1.185,0.8606,30
1.186,0.85608,30
1.187,0.8456,30
1.188,0.87515,30
1.189,0.8668,30
1.19,0.87108,30
1.191,0.86043,30
1.192,0.86937,30
1.193,0.8674,30
1.194,0.86373,30
1.195,0.88943,30
1.196,0.88866,30
1.197,0.86414,30
1.198,0.85798,30
1.199,0.89549,30
1.2,0.87637,30
1.201,0.85845,30
1.202,0.8921,30
