0.124,0.030123
0.125,0.030094
0.126,0.030005
0.127,0.03002
0.128,0.029924
0.129,0.029935
0.13,0.029878
0.131,0.029982
0.132,0.030023
0.133,0.029969
0.134,0.029909
0.135,0.029868
0.136,0.029795
0.137,0.029896
0.138,0.029781
0.139,0.029687
0.14,0.02973
0.141,0.029651
0.142,0.029668
0.143,0.029689
0.144,0.029605
0.145,0.029655
0.146,0.029684
0.147,0.029662
0.148,0.02959
0.149,0.029629
0.15,0.029471
0.151,0.029559
0.152,0.029437
0.153,0.029435
0.154,0.029405
0.155,0.029437
0.156,0.029364
0.157,0.029296
0.158,0.029355
0.159,0.029303
0.16,0.029261
0.161,0.029187
0.162,0.029202
0.163,0.029203
0.164,0.029178
0.165,0.029255
0.166,0.029212
0.167,0.029062
0.168,0.029064
0.169,0.029154
0.17,0.028983
0.171,0.029072
0.172,0.029045
0.173,0.028872
0.174,0.029028
0.175,0.028908
0.176,0.028811
0.177,0.028764
0.178,0.028822
0.179,0.028748
0.18,0.028805
0.181,0.028688
0.182,0.028627
0.183,0.028628
0.184,0.02871
0.185,0.028604
0.186,0.028603
0.187,0.028548
0.188,0.028503
0.189,0.028554
0.19,0.028579
0.191,0.028519
0.192,0.028383
0.193,0.028398
0.194,0.028289
0.195,0.028284
0.196,0.028337
0.197,0.028229
0.198,0.028201
0.199,0.028172
0.2,0.028295
0.201,0.02827
0.202,0.028234
0.203,0.028183
0.204,0.028081
0.205,0.028057
0.206,0.028081
0.207,0.028082
0.208,0.027952
0.209,0.028011
0.21,0.027932
0.211,0.027779
0.212,0.027753
0.213,0.027754
0.214,0.027851
0.215,0.027765
0.216,0.027668
0.217,0.027701
0.218,0.027747
0.219,0.027635
0.22,0.027647
0.221,0.027546
0.222,0.027569
0.223,0.027445
0.224,0.027539
0.225,0.027357
0.226,0.027416
0.227,0.027412
0.228,0.027408
0.229,0.027203
0.23,0.027236
0.231,0.027301
0.232,0.027122
0.233,0.027231
0.234,0.027021
0.235,0.027095
0.236,0.026952
0.237,0.027097
0.238,0.02705
0.239,0.027026
0.24,0.026997
0.241,0.026828
0.242,0.02691
0.243,0.026808
0.244,0.026802
0.245,0.026737
0.246,0.026747
0.247,0.026743
0.248,0.026632
0.249,0.026569
0.25,0.026532
0.251,0.026453
0.252,0.02641
0.253,0.026468
0.254,0.02641
0.255,0.026374
0.256,0.026247
0.257,0.026319
0.258,0.026275
0.259,0.026188
0.26,0.026104
0.261,0.026108
0.262,0.026073
0.263,0.026014
0.264,0.025975
0.265,0.026055
0.266,0.025881
0.267,0.02599
0.268,0.025855
0.269,0.025822
0.27,0.02572
0.271,0.025746
0.272,0.025715
0.273,0.025745
0.274,0.025718
0.275,0.025655
0.276,0.025576
0.277,0.02558
0.278,0.02545
0.279,0.025567
0.28,0.025428
0.281,0.025405
0.282,0.025375
0.283,0.025215
0.284,0.025169
0.285,0.025252
0.286,0.025133
0.287,0.025243
0.288,0.025009
0.289,0.024991
0.29,0.025115
0.291,0.024892
0.292,0.024932
0.293,0.024988
0.294,0.024848
0.295,0.024867
0.296,0.024796
0.297,0.024669
0.298,0.024741
0.299,0.02468
0.3,0.024597
0.301,0.024512
0.302,0.024477
0.303,0.024542
0.304,0.024394
0.305,0.024407
0.306,0.024444
0.307,0.024357
0.308,0.02437
0.309,0.024268
0.31,0.024241
0.311,0.024192
0.312,0.024126
0.313,0.024065
0.314,0.024089
0.315,0.023991
0.316,0.024
0.317,0.023899
0.318,0.023838
0.319,0.023733
0.32,0.023712
0.321,0.023677
0.322,0.023663
0.323,0.023648
0.324,0.02358
0.325,0.023536
0.326,0.023496
0.327,0.023539
0.328,0.023479
0.329,0.023293
0.33,0.023297
0.331,0.023356
0.332,0.023302
0.333,0.023157
0.334,0.023073
0.335,0.02314
0.336,0.023101
0.337,0.023034
0.338,0.023011
0.339,0.022918
0.34,0.022792
0.341,0.02291
0.342,0.022763
0.343,0.022731
0.344,0.022626
0.345,0.022598
0.346,0.022557
0.347,0.0226
0.348,0.02245
0.349,0.02252
0.35,0.022358
0.351,0.022317
0.352,0.022241
0.353,0.022191
0.354,0.02228
0.355,0.022142
0.356,0.022208
0.357,0.022142
0.358,0.022075
0.359,0.021984
0.36,0.021878
0.361,0.021848
0.362,0.021826
0.363,0.021888
0.364,0.021812
0.365,0.021693
0.366,0.021624
0.367,0.021569
0.368,0.021615
0.369,0.021493
0.37,0.021479
0.371,0.021494
0.372,0.021452
0.373,0.021213
0.374,0.021248
0.375,0.021156
0.376,0.021126
0.377,0.021032
0.378,0.020988
0.379,0.021018
0.38,0.020971
0.381,0.020978
0.382,0.020791
0.383,0.020776
0.384,0.020669
0.385,0.02075
0.386,0.020607
0.387,0.020641
0.388,0.020506
0.389,0.020535
0.39,0.02045
0.391,0.020495
0.392,0.020456
0.393,0.020348
0.394,0.020236
0.395,0.020154
0.396,0.020253
0.397,0.020098
0.398,0.020115
0.399,0.019979
0.4,0.019929
0.401,0.019999
0.402,0.019939
0.403,0.019816
0.404,0.019694
0.405,0.019672
0.406,0.01965
0.407,0.019494
0.408,0.019567
0.409,0.019499
0.41,0.019499
0.411,0.019363
0.412,0.019253
0.413,0.019225
0.414,0.019265
0.415,0.019106
0.416,0.019179
0.417,0.01898
0.418,0.018925
0.419,0.019019
0.42,0.018955
0.421,0.018872
0.422,0.018853
0.423,0.018688
0.424,0.018665
0.425,0.018744
0.426,0.018631
0.427,0.018584
0.428,0.018561
0.429,0.018391
0.43,0.018315
0.431,0.018422
0.432,0.018324
0.433,0.018261
0.434,0.018249
0.435,0.018078
0.436,0.018105
0.437,0.018016
0.438,0.017978
0.439,0.017959
0.44,0.017889
0.441,0.017818
0.442,0.017776
0.443,0.017634
0.444,0.017713
0.445,0.0176
0.446,0.017559
0.447,0.017395
0.448,0.017462
0.449,0.01728
0.45,0.017324
0.451,0.017332
0.452,0.017225
0.453,0.017197
0.454,0.017013
0.455,0.017034
0.456,0.017033
0.457,0.017002
0.458,0.016815
0.459,0.016862
0.46,0.016803
0.461,0.016693
0.462,0.016582
0.463,0.01649
0.464,0.016604
0.465,0.016387
0.466,0.016356
0.467,0.016374
0.468,0.016345
0.469,0.016234
0.47,0.016282
0.471,0.016126
0.472,0.015982
0.473,0.016005
0.474,0.015951
0.475,0.015811
0.476,0.015826
0.477,0.015844
0.478,0.015726
0.479,0.015744
0.48,0.015633
0.481,0.01563
0.482,0.015548
0.483,0.015415
0.484,0.015348
0.485,0.015368
0.486,0.0152
0.487,0.015182
0.488,0.015183
0.489,0.015069
0.49,0.014973
0.491,0.014992
0.492,0.014971
0.493,0.014846
0.494,0.014747
0.495,0.01468
0.496,0.014758
0.497,0.014698
0.498,0.0146
0.499,0.01459
0.5,0.014429
0.501,0.014331
0.502,0.014445
0.503,0.014378
0.504,0.014302
0.505,0.014092
0.506,0.014112
0.507,0.014117
0.508,0.013973
0.509,0.013967
0.51,0.013809
0.511,0.013825
0.512,0.013825
0.513,0.013617
0.514,0.013632
0.515,0.013591
0.516,0.013596
0.517,0.013437
0.518,0.013326
0.519,0.013286
0.52,0.013206
0.521,0.013265
0.522,0.013144
0.523,0.013064
0.524,0.013038
0.525,0.012909
0.526,0.013045
0.527,0.012809
0.528,0.012897
0.529,0.012826
0.53,0.012623
0.531,0.012682
0.532,0.012541
0.533,0.012474
0.534,0.012375
0.535,0.012475
0.536,0.012397
0.537,0.012339
0.538,0.012135
0.539,0.012181
0.54,0.012192
0.541,0.012048
0.542,0.011966
0.543,0.011859
0.544,0.011954
0.545,0.011762
0.546,0.011825
0.547,0.011608
0.548,0.011639
0.549,0.01166
0.55,0.011424
0.551,0.011509
0.552,0.011395
0.553,0.011294
0.554,0.011273
0.555,0.011245
0.556,0.01123
0.557,0.011014
0.558,0.011085
0.559,0.010998
0.56,0.010872
0.561,0.010773
0.562,0.010852
0.563,0.010627
0.564,0.010748
0.565,0.010671
0.566,0.010577
0.567,0.010497
0.568,0.010426
0.569,0.010272
0.57,0.010218
0.571,0.010254
0.572,0.010132
0.573,0.010175
0.574,0.010095
0.575,0.010022
0.576,0.0099725
0.577,0.0097741
0.578,0.0097698
0.579,0.0097751
0.58,0.0096267
0.581,0.009641
0.582,0.0095351
0.583,0.0095957
0.584,0.0093524
0.585,0.0094161
0.586,0.0092548
0.587,0.0091594
0.588,0.0091408
0.589,0.0092165
0.59,0.0089968
0.591,0.0090276
0.592,0.0088682
0.593,0.0088163
0.594,0.0088174
0.595,0.0087083
0.596,0.0086535
0.597,0.008638
0.598,0.0085783
0.599,0.0085423
0.6,0.0084336
0.601,0.0084649
0.602,0.0082933
0.603,0.0083231
0.604,0.0082032
0.605,0.0080686
0.606,0.0081142
0.607,0.0080295
0.608,0.0079214
0.609,0.0078088
0.61,0.0078061
0.611,0.0076735
0.612,0.0077161
0.613,0.0077261
0.614,0.007568
0.615,0.0074405
0.616,0.0074759
0.617,0.0074128
0.618,0.0074036
0.619,0.0072197
0.62,0.0072501
0.621,0.007161
0.622,0.007047
0.623,0.0069303
0.624,0.0069616
0.625,0.0068193
0.626,0.0067953
0.627,0.0067938
0.628,0.0067864
0.629,0.0066449
0.63,0.0066057
0.631,0.006581
0.632,0.006462
0.633,0.0063902
0.634,0.0063586
0.635,0.0063361
0.636,0.0063121
0.637,0.0062279
0.638,0.0061046
0.639,0.0059915
0.64,0.0059278
0.641,0.0059185
0.642,0.0058435
0.643,0.0057331
0.644,0.0056889
0.645,0.0056648
0.646,0.0055078
0.647,0.0054597
0.648,0.0054697
0.649,0.0054152
0.65,0.0052442
0.651,0.0052477
0.652,0.0053104
0.653,0.0051564
0.654,0.0051454
0.655,0.0050745
0.656,0.0049139
0.657,0.0049593
0.658,0.0049247
0.659,0.0048438
0.66,0.0047417
0.661,0.0045543
0.662,0.00462
0.663,0.004522
0.664,0.0044184
0.665,0.0043382
0.666,0.004405
0.667,0.0042601
0.668,0.0041674
0.669,0.004128
0.67,0.0041578
0.671,0.003945
0.672,0.0039539
0.673,0.0038348
0.674,0.0038485
0.675,0.003719
0.676,0.00362
0.677,0.0036507
0.678,0.0036065
0.679,0.003609
0.68,0.0033878
0.681,0.0034265
0.682,0.0032588
0.683,0.0031677
0.684,0.0032093
0.685,0.003151
0.686,0.0030306
0.687,0.0029431
0.688,0.0030186
0.689,0.0028915
0.69,0.0028381
0.691,0.0027847
0.692,0.0027631
0.693,0.0025557
0.694,0.0025176
0.695,0.0026093
0.696,0.0023568
0.697,0.0022997
0.698,0.0022489
0.699,0.0022251
0.7,0.0022188
0.701,0.0020885
0.702,0.002172
0.703,0.0019381
0.704,0.001918
0.705,0.0018885
0.706,0.0018356
0.707,0.001759
0.708,0.0016803
0.709,0.0016286
0.71,0.0016215
0.711,0.001438
0.712,0.0015455
0.713,0.0014114
0.714,0.0013018
0.715,0.0012109
0.716,0.0011892
0.717,0.0011524
0.718,0.001054
0.719,0.00092887
0.72,0.00095017
0.721,0.0008797
0.722,0.00080695
0.723,0.00075801
0.724,0.00069617
0.725,0.00055534
0.726,0.00064225
0.727,0.00051941
0.728,0.00051231
0.729,0.00047034
0.73,0.00029074
0.731,0.00019262
0.732,0.00029555
0.733,0.00023367
0.734,0.00013958
0.735,8.5584e-05
0.736,2.3605e-05
0.737,-0.00019937
0.738,-0.00026727
0.739,-0.00021245
0.74,-0.00019885
0.741,-0.00037214
0.742,-0.00033051
0.743,-0.00050648
0.744,-0.00055829
0.745,-0.00053353
0.746,-0.00075149
0.747,-0.00073424
0.748,-0.00088244
0.749,-0.00086009
0.75,-0.00087883
0.751,-0.0010182
0.752,-0.001037
0.753,-0.0011723
0.754,-0.0012401
0.755,-0.0012502
0.756,-0.0013564
0.757,-0.0012724
0.758,-0.0014028
0.759,-0.0013963
0.76,-0.0015132
0.761,-0.0016715
0.762,-0.001721
0.763,-0.0017318
0.764,-0.0017415
0.765,-0.0018642
0.766,-0.0019455
0.767,-0.0020507
0.768,-0.0020966
0.769,-0.0020523
0.77,-0.0020651
0.771,-0.0022415
0.772,-0.0023416
0.773,-0.0022647
0.774,-0.0023948
0.775,-0.0023752
0.776,-0.0024855
0.777,-0.0025931
0.778,-0.0026036
0.779,-0.002624
0.78,-0.0027167
0.781,-0.002925
0.782,-0.0028156
0.783,-0.0029233
0.784,-0.0030674
0.785,-0.0030315
0.786,-0.0032269
0.787,-0.0031973
0.788,-0.0032103
0.789,-0.0032274
0.79,-0.0033348
0.791,-0.0033666
0.792,-0.0035946
0.793,-0.0034974
0.794,-0.0035421
0.795,-0.0036088
0.796,-0.0037045
0.797,-0.0038386
0.798,-0.0039487
0.799,-0.0039486
0.8,-0.003921
0.801,-0.0040699
0.802,-0.0040967
0.803,-0.0041607
0.804,-0.0043118
0.805,-0.004357
0.806,-0.0042601
0.807,-0.0044583
0.808,-0.0045081
0.809,-0.0044766
0.81,-0.0045311
0.811,-0.0047153
0.812,-0.0046588
0.813,-0.0047256
0.814,-0.0047425
0.815,-0.004824
0.816,-0.0048737
0.817,-0.0049245
0.818,-0.0049727
0.819,-0.0051138
0.82,-0.0051774
0.821,-0.0051995
0.822,-0.0052971
0.823,-0.0054331
0.824,-0.0054839
0.825,-0.005508
0.826,-0.0054815
0.827,-0.0055996
0.828,-0.0056324
0.829,-0.005729
0.83,-0.0058302
0.831,-0.0058468
0.832,-0.00582
0.833,-0.005952
0.834,-0.0059595
0.835,-0.0061473
0.836,-0.0061513
0.837,-0.0061647
0.838,-0.0062688
0.839,-0.0064075
0.84,-0.0063859
0.841,-0.0064713
0.842,-0.006523
0.843,-0.0065198
0.844,-0.0065993
0.845,-0.0066305
0.846,-0.0066881
0.847,-0.00676
0.848,-0.006921
0.849,-0.0068619
0.85,-0.0069546
0.851,-0.0069469
0.852,-0.0071058
0.853,-0.0070969
0.854,-0.007146
0.855,-0.0071677
0.856,-0.0072797
0.857,-0.0073882
0.858,-0.0073771
0.859,-0.0075597
0.86,-0.0075018
0.861,-0.0075591
0.862,-0.0076796
0.863,-0.007643
0.864,-0.007845
0.865,-0.0078516
0.866,-0.0079328
0.867,-0.0079374
0.868,-0.0080584
0.869,-0.0079601
0.87,-0.0081921
0.871,-0.0081037
0.872,-0.0081351
0.873,-0.0083398
0.874,-0.0083829
0.875,-0.0084722
0.876,-0.0085357
0.877,-0.0085923
0.878,-0.0085623
0.879,-0.008558
0.88,-0.0087715
0.881,-0.0086797
0.882,-0.008715
0.883,-0.0088026
0.884,-0.0088411
0.885,-0.0089409
0.886,-0.0089244
0.887,-0.0089792
0.888,-0.0090735
0.889,-0.0092148
0.89,-0.0093419
0.891,-0.0093428
0.892,-0.0092649
0.893,-0.0094387
0.894,-0.0094761
0.895,-0.0096135
0.896,-0.0096013
0.897,-0.0097053
0.898,-0.0097687
0.899,-0.0096857
0.9,-0.0097805
0.901,-0.0097924
0.902,-0.0098226
0.903,-0.010034
0.904,-0.010027
0.905,-0.010013
0.906,-0.010063
0.907,-0.010141
0.908,-0.010293
0.909,-0.010269
0.91,-0.010441
0.911,-0.01034
0.912,-0.010542
0.913,-0.01056
0.914,-0.010669
0.915,-0.010572
0.916,-0.010592
0.917,-0.010661
0.918,-0.010776
0.919,-0.010747
0.92,-0.010896
0.921,-0.011016
0.922,-0.011092
0.923,-0.011069
0.924,-0.011107
0.925,-0.01124
0.926,-0.011249
0.927,-0.01132
0.928,-0.011329
0.929,-0.011402
0.93,-0.011371
0.931,-0.011539
0.932,-0.011603
0.933,-0.011573
0.934,-0.011666
0.935,-0.011708
0.936,-0.011741
0.937,-0.011734
0.938,-0.011764
0.939,-0.011928
0.94,-0.011958
0.941,-0.012099
0.942,-0.012021
0.943,-0.012076
0.944,-0.012082
0.945,-0.012282
0.946,-0.01229
0.947,-0.012426
0.948,-0.012385
0.949,-0.012492
0.95,-0.012407
0.951,-0.012634
0.952,-0.012613
0.953,-0.012708
0.954,-0.012605
0.955,-0.012692
0.956,-0.012701
0.957,-0.012931
0.958,-0.012966
0.959,-0.012935
0.96,-0.01298
0.961,-0.012974
0.962,-0.013129
0.963,-0.013166
0.964,-0.013294
0.965,-0.0133
0.966,-0.013331
0.967,-0.013387
0.968,-0.013511
0.969,-0.013494
0.97,-0.013594
0.971,-0.01366
0.972,-0.013681
0.973,-0.013726
0.974,-0.013644
0.975,-0.013785
0.976,-0.013737
0.977,-0.013917
0.978,-0.013942
0.979,-0.014053
0.98,-0.013946
0.981,-0.014058
0.982,-0.014168
0.983,-0.014115
0.984,-0.01414
0.985,-0.014293
0.986,-0.014348
0.987,-0.01428
0.988,-0.014407
0.989,-0.014529
0.99,-0.014486
0.991,-0.01455
0.992,-0.014682
0.993,-0.014711
0.994,-0.014679
0.995,-0.014809
0.996,-0.01489
0.997,-0.014898
0.998,-0.01483
0.999,-0.014893
1,-0.01496
1.001,-0.014961
1.002,-0.015069
1.003,-0.015033
1.004,-0.015231
1.005,-0.015302
1.006,-0.015271
1.007,-0.015232
1.008,-0.015292
1.009,-0.015424
1.01,-0.015549
1.011,-0.015603
1.012,-0.015642
1.013,-0.015584
1.014,-0.015576
1.015,-0.015795
1.016,-0.015732
1.017,-0.015841
1.018,-0.015899
1.019,-0.015973
1.02,-0.016008
1.021,-0.0159
1.022,-0.015964
1.023,-0.01599
1.024,-0.016092
1.025,-0.016069
1.026,-0.016159
1.027,-0.016289
1.028,-0.01629
1.029,-0.016313
1.03,-0.016317
1.031,-0.016498
1.032,-0.016459
1.033,-0.0165
1.034,-0.016536
1.035,-0.016628
1.036,-0.016738
1.037,-0.016644
1.038,-0.016686
1.039,-0.016825
1.04,-0.016916
1.041,-0.01683
1.042,-0.016916
1.043,-0.01691
1.044,-0.017087
1.045,-0.017149
1.046,-0.01708
1.047,-0.017106
1.048,-0.017191
1.049,-0.017179
1.05,-0.017193
1.051,-0.017359
1.052,-0.01744
1.053,-0.017338
1.054,-0.017537
1.055,-0.017456
1.056,-0.01756
1.057,-0.017564
1.058,-0.017606
1.059,-0.017571
1.06,-0.017611
1.061,-0.017708
1.062,-0.017704
1.063,-0.017821
1.064,-0.017825
1.065,-0.017988
1.066,-0.017996
1.067,-0.01801
1.068,-0.017994
1.069,-0.018136
1.07,-0.01822
1.071,-0.018249
1.072,-0.018168
1.073,-0.018309
1.074,-0.018365
1.075,-0.018247
1.076,-0.018342
1.077,-0.018427
1.078,-0.018425
1.079,-0.018398
1.08,-0.018558
1.081,-0.01858
1.082,-0.018549
1.083,-0.018654
1.084,-0.018712
1.085,-0.018785
1.086,-0.018716
1.087,-0.018752
1.088,-0.01877
1.089,-0.018849
1.09,-0.018844
1.091,-0.018993
1.092,-0.019002
1.093,-0.019088
1.094,-0.019006
1.095,-0.019191
1.096,-0.019256
1.097,-0.019233
1.098,-0.019154
1.099,-0.01933
1.1,-0.01933
1.101,-0.019311
1.102,-0.019347
1.103,-0.019424
1.104,-0.019515
1.105,-0.019446
1.106,-0.019604
1.107,-0.019575
1.108,-0.019584
1.109,-0.019754
1.11,-0.019639
1.111,-0.019719
1.112,-0.019838
1.113,-0.019752
1.114,-0.019918
1.115,-0.019969
1.116,-0.019839
1.117,-0.01993
1.118,-0.019941
1.119,-0.020032
1.12,-0.020106
1.121,-0.020152
1.122,-0.020192
1.123,-0.020126
1.124,-0.020159
1.125,-0.020339
1.126,-0.020268
1.127,-0.020278
1.128,-0.020443
1.129,-0.020414
1.13,-0.02034
1.131,-0.020538
1.132,-0.020438
1.133,-0.020577
1.134,-0.020464
1.135,-0.02064
1.136,-0.020711
1.137,-0.020594
1.138,-0.02066
1.139,-0.020684
1.14,-0.020861
1.141,-0.020831
1.142,-0.020752
1.143,-0.020804
1.144,-0.020809
1.145,-0.02097
1.146,-0.021024
1.147,-0.020918
1.148,-0.021071
1.149,-0.021022
1.15,-0.021073
1.151,-0.021094
1.152,-0.021139
1.153,-0.021143
1.154,-0.021209
1.155,-0.021199
1.156,-0.021352
1.157,-0.021267
1.158,-0.021383
1.159,-0.02146
1.16,-0.021386
1.161,-0.021477
1.162,-0.021504
1.163,-0.021602
1.164,-0.021607
1.165,-0.021495
1.166,-0.021549
1.167,-0.02157
1.168,-0.021736
1.169,-0.021718
1.17,-0.02173
1.171,-0.021691
1.172,-0.021797
1.173,-0.021816
1.174,-0.021757
1.175,-0.021812
1.176,-0.021862
1.177,-0.021862
1.178,-0.021918
1.179,-0.022056
1.18,-0.022019
1.181,-0.022081
1.182,-0.022031
1.183,-0.022189
1.184,-0.02213
1.185,-0.022264
1.186,-0.022305
1.187,-0.022246
1.188,-0.022282
1.189,-0.022233
1.19,-0.022387
1.191,-0.022443
1.192,-0.022345
1.193,-0.022501
1.194,-0.022363
1.195,-0.022548
1.196,-0.022422
1.197,-0.022497
1.198,-0.022644
1.199,-0.022597
1.2,-0.022593
1.201,-0.022702
1.202,-0.022674
1.203,-0.022623
1.204,-0.022695
1.205,-0.022709
1.206,-0.022794
1.207,-0.022712
1.208,-0.022757
1.209,-0.02283
1.21,-0.022888
1.211,-0.022953
1.212,-0.022985
1.213,-0.02297
1.214,-0.022962
1.215,-0.022921
1.216,-0.022954
1.217,-0.023033
1.218,-0.02312
1.219,-0.023155
1.22,-0.023078
1.221,-0.023124
1.222,-0.023071
1.223,-0.023136
1.224,-0.023158
1.225,-0.023225
1.226,-0.023306
1.227,-0.023311
1.228,-0.023348
1.229,-0.023325
1.23,-0.023312
1.231,-0.023327
1.232,-0.023442
1.233,-0.02345
1.234,-0.023444
1.235,-0.023478
1.236,-0.023512
1.237,-0.023466
1.238,-0.023458
1.239,-0.02358
1.24,-0.023519
1.241,-0.023531
1.242,-0.023556
1.243,-0.023709
1.244,-0.0236
1.245,-0.023613
1.246,-0.023793
1.247,-0.023655
1.248,-0.023858
1.249,-0.023753
1.25,-0.023809
1.251,-0.023882
1.252,-0.02392
1.253,-0.023902
1.254,-0.02399
1.255,-0.023934
1.256,-0.023976
1.257,-0.023998
1.258,-0.023903
1.259,-0.024051
1.26,-0.023956
1.261,-0.024058
1.262,-0.024116
1.263,-0.023991
1.264,-0.024079
1.265,-0.024124
1.266,-0.024062
1.267,-0.024149
1.268,-0.024098
1.269,-0.024094
1.27,-0.024191
1.271,-0.024236
1.272,-0.024343
1.273,-0.02424
1.274,-0.024332
1.275,-0.024212
1.276,-0.024314
1.277,-0.024394
1.278,-0.024396
1.279,-0.024276
1.28,-0.024406
1.281,-0.024346
1.282,-0.024471
1.283,-0.024438
1.284,-0.024447
1.285,-0.024532
1.286,-0.024442
1.287,-0.024557
1.288,-0.024513
1.289,-0.024575
1.29,-0.024633
1.291,-0.024655
1.292,-0.024667
1.293,-0.024532
1.294,-0.02458
1.295,-0.024731
1.296,-0.02472
1.297,-0.024712
1.298,-0.024689
1.299,-0.024679
1.3,-0.024799
1.301,-0.02479
1.302,-0.024654
1.303,-0.024767
1.304,-0.024869
1.305,-0.024841
1.306,-0.024809
1.307,-0.024729
1.308,-0.02474
1.309,-0.024921
1.31,-0.02489
1.311,-0.024779
1.312,-0.024908
1.313,-0.024895
1.314,-0.024868
1.315,-0.024904
1.316,-0.025014
1.317,-0.024905
1.318,-0.025034
1.319,-0.025024
1.32,-0.024982
1.321,-0.025026
1.322,-0.024956
1.323,-0.025066
1.324,-0.024947
1.325,-0.025037
1.326,-0.02498
1.327,-0.025073
1.328,-0.025061
1.329,-0.025051
1.33,-0.025201
1.331,-0.025168
1.332,-0.025197
1.333,-0.025147
1.334,-0.025091
1.335,-0.025255
1.336,-0.025227
1.337,-0.025193
1.338,-0.02515
1.339,-0.02526
1.34,-0.025192
1.341,-0.025276
1.342,-0.025298
1.343,-0.025241
1.344,-0.025281
1.345,-0.025257
1.346,-0.025212
1.347,-0.025345
1.348,-0.025296
1.349,-0.025383
1.35,-0.025309
1.351,-0.025287
1.352,-0.025407
1.353,-0.0254
1.354,-0.025309
1.355,-0.025264
1.356,-0.025386
1.357,-0.025423
1.358,-0.025341
1.359,-0.025373
1.36,-0.025301
1.361,-0.025401
1.362,-0.02543
1.363,-0.025497
1.364,-0.025482
1.365,-0.025341
1.366,-0.025494
1.367,-0.025427
1.368,-0.025505
1.369,-0.025443
1.37,-0.025509
1.371,-0.025421
1.372,-0.025482
1.373,-0.025546
1.374,-0.025424
1.375,-0.02555
1.376,-0.025508
1.377,-0.025451
1.378,-0.025417
1.379,-0.025452
1.38,-0.025514
1.381,-0.025609
1.382,-0.025543
1.383,-0.025505
1.384,-0.025474
1.385,-0.025461
1.386,-0.025506
1.387,-0.025586
1.388,-0.025597
1.389,-0.025572
1.39,-0.025546
1.391,-0.025586
1.392,-0.025517
1.393,-0.025589
1.394,-0.025591
1.395,-0.025549
1.396,-0.025512
1.397,-0.025555
1.398,-0.025674
1.399,-0.025504
1.4,-0.025648
1.401,-0.025619
1.402,-0.02569
1.403,-0.025689
1.404,-0.025582
1.405,-0.025528
1.406,-0.025692
1.407,-0.025548
1.408,-0.025569
1.409,-0.025556
1.41,-0.025662
1.411,-0.025603
1.412,-0.025676
1.413,-0.025524
1.414,-0.025588
1.415,-0.025592
1.416,-0.025628
1.417,-0.025545
1.418,-0.025614
1.419,-0.025695
1.42,-0.0257
1.421,-0.025575
1.422,-0.025613
1.423,-0.025592
1.424,-0.025553
1.425,-0.025626
1.426,-0.025645
1.427,-0.025536
1.428,-0.025625
1.429,-0.025684
1.43,-0.025671
1.431,-0.02562
1.432,-0.025676
1.433,-0.025625
1.434,-0.025523
1.435,-0.025687
1.436,-0.025679
1.437,-0.025518
1.438,-0.025644
1.439,-0.025571
1.44,-0.025629
1.441,-0.025624
1.442,-0.025511
1.443,-0.025642
1.444,-0.025538
